Account_ID,Customer_ID,Branch_Name,Account_Type,Account_Balance,Credit_Card_Usage
2432,4563,Mumbai Main Branch,Current,1778896.21,90253.06
2433,221,Bangalore Branch,Savings,1412364.33,240250.75
2434,44,Pune Branch,Current,1440866.91,221346.26
2435,479,Mumbai Main Branch,Current,1068656.81,43245.08
2436,2128,Ahmedabad Branch,Current,1914041.75,159107.11
2437,1250,Hyderabad Branch,Loan,288200.77,257973.22
2438,2153,Pune Branch,Loan,1119630.48,1414.35
2439,3106,Mumbai Main Branch,Current,991408.1,16552.95
2440,1052,Mumbai Main Branch,Savings,1252247.68,271429.09
2441,36,Mumbai Main Branch,Current,1705367.81,6472.95
2442,1722,Ahmedabad Branch,Current,1875719.77,84243.79
2443,3652,Mumbai Main Branch,Loan,1110271.09,146768.62
2444,4471,Bangalore Branch,Current,1467955.17,46534.22
2445,1013,Pune Branch,Loan,872759.79,180832.57
2446,3334,Delhi Central Branch,Savings,1924152.59,286421.98
2447,2651,Ahmedabad Branch,Savings,678384.19,157741.95
2448,3724,Chennai Branch,Loan,301486.34,281284.6
2449,3899,Bangalore Branch,Savings,1683192.57,106757.47
2450,4736,Delhi Central Branch,Savings,806515.14,209685.25
2451,4207,Kolkata Branch,Loan,809567.42,49397.66
2452,1108,Delhi Central Branch,Savings,451336.44,37850.75
2453,1729,Mumbai Main Branch,Current,1096070.01,7590.08
2454,1150,Chennai Branch,Loan,39842.13,41864.79
2455,675,Mumbai Main Branch,Current,519648.77,148376.81
2456,1899,Hyderabad Branch,Loan,12716.11,234586.69
2457,4323,Kolkata Branch,Loan,1170620.32,16563.65
2458,3134,Pune Branch,Current,1079773.04,224404.9
2459,73,Kolkata Branch,Savings,1355648.56,109885.07
2460,2101,Hyderabad Branch,Current,1648670.86,52048.85
2461,2483,Chennai Branch,Savings,889282.01,226860.4
2462,1474,Chennai Branch,Savings,1668852.48,294765.48
2463,4513,Hyderabad Branch,Loan,1576789.8,129226.07
2464,1162,Delhi Central Branch,Loan,595857.99,30696.05
2465,3150,Delhi Central Branch,Loan,1559658.49,237453.62
2466,4993,Chennai Branch,Current,12385.09,203442.94
2467,3923,Bangalore Branch,Loan,171816.54,64173.28
2468,4544,Kolkata Branch,Current,1248656.8,137503.09
2469,4601,Bangalore Branch,Savings,441970.86,260487.57
2470,1894,Mumbai Main Branch,Loan,1495957.6,93527.56
2471,3182,Bangalore Branch,Current,1705152.88,238597.69
2472,4677,Mumbai Main Branch,Current,30950.17,238926.48
2473,2281,Hyderabad Branch,Loan,511116.94,270341.99
2474,2176,Kolkata Branch,Savings,862020.94,262339.04
2475,2,Ahmedabad Branch,Current,195641.51,8618.84
2476,990,Chennai Branch,Current,1295039.36,245231.02
2477,4018,Kolkata Branch,Savings,510727.0,141045.41
2478,2243,Chennai Branch,Savings,915537.7,37743.93
2479,1319,Pune Branch,Savings,1786810.72,274038.89
2480,822,Hyderabad Branch,Savings,357337.41,190644.63
2481,1606,Chennai Branch,Loan,445861.9,147699.59
2482,582,Kolkata Branch,Loan,591483.0,76926.95
2483,3839,Bangalore Branch,Current,486989.09,216245.36
2484,4233,Bangalore Branch,Savings,973226.91,184034.51
2485,4699,Bangalore Branch,Savings,38525.89,138529.23
2486,4941,Kolkata Branch,Savings,715214.31,265854.47
2487,1429,Hyderabad Branch,Savings,1871770.54,257609.18
2488,105,Bangalore Branch,Savings,1510650.11,183339.84
2489,1521,Pune Branch,Savings,1701975.92,94973.53
2490,4290,Kolkata Branch,Current,218773.42,158052.68
2491,4473,Hyderabad Branch,Loan,1449121.96,278145.46
2492,3543,Mumbai Main Branch,Loan,354127.49,96113.67
2493,2562,Mumbai Main Branch,Loan,592786.45,171261.2
2494,942,Pune Branch,Current,1625383.43,295904.74
2495,685,Mumbai Main Branch,Savings,323542.01,105785.65
2496,4335,Bangalore Branch,Savings,1099268.93,240570.73
2497,567,Chennai Branch,Current,1532742.28,227075.46
2498,2200,Chennai Branch,Savings,517622.32,132985.5
2499,2981,Hyderabad Branch,Loan,1865839.84,11905.05
2500,1712,Chennai Branch,Savings,1386449.15,177339.71
2501,1749,Delhi Central Branch,Loan,1353811.14,45438.23
2502,4862,Mumbai Main Branch,Savings,1481624.85,246379.75
2503,4618,Delhi Central Branch,Savings,391636.09,170843.82
2504,629,Bangalore Branch,Savings,529797.72,282658.87
2505,2384,Ahmedabad Branch,Loan,778430.79,293222.09
2506,87,Bangalore Branch,Savings,661195.56,298807.32
2507,1808,Delhi Central Branch,Current,437117.36,296523.33
2508,4567,Delhi Central Branch,Savings,94381.14,122001.56
2509,259,Hyderabad Branch,Savings,68438.41,166834.24
2510,39,Chennai Branch,Loan,1300085.37,106954.95
2511,4597,Chennai Branch,Loan,1430213.92,97215.02
2512,478,Mumbai Main Branch,Savings,1551130.68,20941.16
2513,1788,Kolkata Branch,Loan,71051.99,164800.03
2514,3628,Delhi Central Branch,Savings,1618463.84,152612.15
2515,3932,Chennai Branch,Current,887211.72,49737.73
2516,4788,Bangalore Branch,Current,519702.05,252837.7
2517,1086,Kolkata Branch,Savings,1522670.12,150676.33
2518,1866,Mumbai Main Branch,Loan,1991193.89,197610.45
2519,392,Hyderabad Branch,Loan,1798129.93,113244.8
2520,4895,Hyderabad Branch,Loan,175540.11,5562.2
2521,3837,Bangalore Branch,Savings,1088091.54,93953.95
2522,247,Chennai Branch,Savings,253533.67,63075.17
2523,3920,Pune Branch,Savings,1660340.91,62536.82
2524,508,Ahmedabad Branch,Current,1749118.88,178338.04
2525,759,Pune Branch,Current,779941.07,234725.14
2526,1146,Bangalore Branch,Loan,614993.72,90220.04
2527,1996,Delhi Central Branch,Loan,252536.11,239276.7
2528,3710,Pune Branch,Savings,1450806.55,147770.19
2529,3774,Kolkata Branch,Savings,684190.62,41731.33
2530,4973,Ahmedabad Branch,Savings,1408101.48,290027.32
2531,4326,Chennai Branch,Savings,1238636.83,42278.75
2532,3578,Pune Branch,Current,1005968.86,54116.94
2533,4706,Delhi Central Branch,Current,1203595.46,189530.31
2534,18,Bangalore Branch,Loan,1933503.28,263849.31
2535,3709,Kolkata Branch,Current,1543940.83,296970.19
2536,1470,Mumbai Main Branch,Savings,920453.34,14387.77
2537,283,Ahmedabad Branch,Savings,1461235.04,292379.86
2538,663,Bangalore Branch,Savings,754833.95,131872.28
2539,1494,Delhi Central Branch,Current,1296010.02,75926.19
2540,1147,Pune Branch,Savings,182382.38,272238.44
2541,4575,Chennai Branch,Current,1305688.2,8321.27
2542,2803,Delhi Central Branch,Savings,1591366.33,258365.66
2543,4509,Chennai Branch,Savings,512016.78,296047.36
2544,3477,Pune Branch,Savings,1733435.24,10386.54
2545,119,Delhi Central Branch,Loan,1053811.32,75785.33
2546,3316,Kolkata Branch,Current,648299.75,171716.22
2547,4680,Chennai Branch,Savings,1040343.5,192808.72
2548,3044,Pune Branch,Current,1250995.99,242560.09
2549,3334,Bangalore Branch,Current,686734.03,68582.17
2550,1910,Hyderabad Branch,Savings,323932.07,104310.16
2551,3287,Hyderabad Branch,Current,928724.59,225078.45
2552,1483,Hyderabad Branch,Loan,318674.69,83172.17
2553,4364,Bangalore Branch,Current,183916.71,100106.39
2554,3307,Kolkata Branch,Current,1723625.17,173891.57
2555,3213,Kolkata Branch,Loan,212970.1,167069.12
2556,3462,Ahmedabad Branch,Savings,1874460.53,248850.93
2557,2278,Kolkata Branch,Savings,70603.42,85931.51
2558,4959,Kolkata Branch,Savings,1668566.0,258062.83
2559,4092,Ahmedabad Branch,Savings,1627269.89,108299.26
2560,2630,Hyderabad Branch,Loan,1713192.82,236089.14
2561,1491,Hyderabad Branch,Loan,1879058.04,244923.06
2562,2183,Ahmedabad Branch,Current,386479.4,184739.88
2563,4638,Pune Branch,Savings,513594.77,231792.52
2564,2660,Hyderabad Branch,Current,1594780.3,143421.41
2565,1806,Bangalore Branch,Current,380906.04,52841.66
2566,847,Bangalore Branch,Current,1618707.53,118880.47
2567,3871,Kolkata Branch,Savings,1764705.29,65992.45
2568,204,Hyderabad Branch,Savings,1564609.55,166880.89
2569,4877,Chennai Branch,Current,1818160.95,259322.89
2570,87,Delhi Central Branch,Savings,1076347.4,140544.41
2571,1852,Delhi Central Branch,Loan,788690.59,205039.04
2572,795,Pune Branch,Current,1596078.61,79561.48
2573,2648,Chennai Branch,Savings,1687598.23,255436.58
2574,1168,Chennai Branch,Savings,1092363.57,163009.91
2575,365,Kolkata Branch,Loan,1394340.63,254720.49
2576,2417,Chennai Branch,Loan,1549504.11,171684.78
2577,2408,Kolkata Branch,Savings,1038680.97,190874.82
2578,423,Chennai Branch,Savings,970567.32,130203.62
2579,906,Pune Branch,Savings,1682339.29,295484.03
2580,826,Hyderabad Branch,Loan,1275947.62,41235.88
2581,7,Mumbai Main Branch,Savings,290456.87,182397.05
2582,3974,Hyderabad Branch,Loan,13497.6,120712.93
2583,2619,Delhi Central Branch,Savings,239561.64,209393.37
2584,879,Kolkata Branch,Current,882858.34,14480.88
2585,456,Pune Branch,Loan,1734541.47,207941.22
2586,823,Kolkata Branch,Savings,1525512.82,126187.19
2587,1657,Hyderabad Branch,Savings,39147.33,97059.24
2588,2591,Delhi Central Branch,Loan,1366523.98,234031.35
2589,3410,Hyderabad Branch,Loan,1743544.62,201619.72
2590,2187,Mumbai Main Branch,Savings,1712648.14,14723.07
2591,2906,Kolkata Branch,Loan,160189.38,225889.28
2592,2333,Hyderabad Branch,Loan,919140.09,203172.42
2593,4727,Ahmedabad Branch,Loan,191883.23,106524.68
2594,4035,Delhi Central Branch,Loan,1284421.99,126555.6
2595,4761,Pune Branch,Loan,815467.26,61720.19
2596,3607,Ahmedabad Branch,Current,339528.33,177687.36
2597,4693,Mumbai Main Branch,Savings,137652.18,206397.08
2598,4030,Mumbai Main Branch,Current,1330647.1,91106.01
2599,278,Bangalore Branch,Savings,1945928.38,243547.21
2600,4169,Mumbai Main Branch,Current,144976.94,48377.56
2601,442,Chennai Branch,Loan,1779132.52,41319.64
2602,4729,Ahmedabad Branch,Savings,876835.15,273370.28
2603,283,Ahmedabad Branch,Current,1841561.01,51715.32
2604,2730,Bangalore Branch,Current,1972590.49,112604.32
2605,2686,Hyderabad Branch,Savings,238271.2,154636.49
2606,3837,Bangalore Branch,Savings,1621986.53,219448.58
2607,1332,Chennai Branch,Current,1482475.68,7038.91
2608,3250,Pune Branch,Savings,716347.52,275828.99
2609,3593,Pune Branch,Loan,1216846.82,91447.23
2610,2992,Delhi Central Branch,Savings,1007934.29,187648.3
2611,2520,Hyderabad Branch,Savings,1891107.95,275819.62
2612,4872,Hyderabad Branch,Current,623169.09,210480.58
2613,1092,Chennai Branch,Loan,514024.91,145864.73
2614,1003,Delhi Central Branch,Current,532342.37,120846.13
2615,967,Pune Branch,Savings,164645.31,255837.04
2616,992,Delhi Central Branch,Current,368161.69,240915.69
2617,252,Kolkata Branch,Savings,536806.91,237093.36
2618,1127,Mumbai Main Branch,Savings,441953.77,282276.27
2619,4805,Chennai Branch,Current,630229.2,90299.49
2620,2002,Delhi Central Branch,Current,1483910.55,274638.95
2621,751,Bangalore Branch,Savings,486758.04,174403.89
2622,4714,Bangalore Branch,Current,29566.83,69659.44
2623,2002,Kolkata Branch,Savings,180021.63,124761.11
2624,138,Ahmedabad Branch,Savings,1242379.65,62833.89
2625,1253,Hyderabad Branch,Savings,1414207.69,275111.98
2626,778,Pune Branch,Savings,1668792.76,3042.47
2627,1723,Delhi Central Branch,Current,1585090.29,39548.98
2628,1882,Kolkata Branch,Loan,1978508.99,237478.69
2629,3184,Chennai Branch,Savings,1078699.17,106804.94
2630,3949,Kolkata Branch,Loan,1117935.0,15775.2
2631,2205,Bangalore Branch,Current,1954500.98,12933.19
2632,1079,Ahmedabad Branch,Loan,1750044.8,257515.04
2633,3402,Pune Branch,Savings,106727.85,248234.42
2634,2580,Kolkata Branch,Current,1102960.53,96358.45
2635,4451,Chennai Branch,Loan,1105748.42,9466.99
2636,4899,Kolkata Branch,Loan,1423683.25,214902.64
2637,54,Bangalore Branch,Savings,858311.22,99441.6
2638,1166,Pune Branch,Savings,904243.49,157865.04
2639,2489,Mumbai Main Branch,Savings,1864561.33,183595.58
2640,633,Mumbai Main Branch,Savings,1804365.2,10838.06
2641,1271,Bangalore Branch,Savings,1706912.63,251954.11
2642,3662,Pune Branch,Savings,1517627.74,86260.4
2643,3376,Hyderabad Branch,Current,964084.6,233120.89
2644,437,Hyderabad Branch,Savings,1242140.16,155758.61
2645,4115,Hyderabad Branch,Current,176452.03,205521.48
2646,2428,Mumbai Main Branch,Loan,1838465.12,251158.05
2647,519,Ahmedabad Branch,Current,671677.52,247205.42
2648,56,Chennai Branch,Current,57717.54,167133.78
2649,3609,Bangalore Branch,Loan,1243732.12,248251.12
2650,2948,Kolkata Branch,Current,874842.52,49249.2
2651,4678,Bangalore Branch,Loan,1947799.05,171834.8
2652,4323,Mumbai Main Branch,Current,1071866.27,121030.74
2653,4602,Ahmedabad Branch,Current,891917.9,180379.67
2654,2219,Kolkata Branch,Current,124199.02,32910.09
2655,3876,Mumbai Main Branch,Current,1341893.03,259062.66
2656,3978,Delhi Central Branch,Savings,1669247.52,64278.33
2657,1491,Hyderabad Branch,Loan,1793659.88,177587.46
2658,439,Pune Branch,Loan,1293742.36,170437.54
2659,4328,Bangalore Branch,Loan,1285681.37,214234.47
2660,4433,Chennai Branch,Loan,474807.94,137995.26
2661,667,Delhi Central Branch,Loan,212222.18,285622.37
2662,1623,Bangalore Branch,Loan,796643.47,102728.2
2663,47,Pune Branch,Savings,246408.86,168700.17
2664,4966,Pune Branch,Savings,1519572.25,198142.29
2665,1910,Bangalore Branch,Loan,971160.56,129497.51
2666,3422,Mumbai Main Branch,Current,813357.36,257589.43
2667,3467,Ahmedabad Branch,Savings,733911.05,166210.68
2668,4566,Delhi Central Branch,Current,231757.16,95359.18
2669,4420,Ahmedabad Branch,Current,1964719.55,231252.52
2670,2435,Chennai Branch,Current,798241.44,187081.98
2671,2134,Chennai Branch,Loan,670758.38,84804.63
2672,3362,Hyderabad Branch,Loan,1673404.13,27227.1
2673,4325,Ahmedabad Branch,Savings,996994.8,209086.54
2674,4895,Hyderabad Branch,Savings,1012723.08,270712.29
2675,3003,Mumbai Main Branch,Current,1334543.94,86507.7
2676,1751,Delhi Central Branch,Current,1942278.1,145248.14
2677,1934,Mumbai Main Branch,Savings,1168746.96,93959.44
2678,3826,Hyderabad Branch,Loan,1933737.94,141998.18
2679,3447,Mumbai Main Branch,Savings,827864.65,143066.24
2680,1774,Ahmedabad Branch,Loan,1623795.28,108078.19
2681,998,Hyderabad Branch,Savings,850795.82,42610.53
2682,172,Pune Branch,Loan,126050.49,2060.04
2683,1120,Bangalore Branch,Current,132703.83,281269.9
2684,4073,Kolkata Branch,Current,135415.78,257547.81
2685,3301,Hyderabad Branch,Loan,1082103.77,124038.78
2686,4839,Delhi Central Branch,Loan,1551599.12,156433.39
2687,1872,Delhi Central Branch,Savings,966162.67,158388.45
2688,3380,Chennai Branch,Loan,1236532.82,257083.96
2689,2582,Pune Branch,Current,1072288.69,187808.07
2690,48,Delhi Central Branch,Loan,160687.7,57975.01
2691,3230,Hyderabad Branch,Savings,1244547.59,73125.35
2692,47,Kolkata Branch,Savings,1550627.61,175042.02
2693,3244,Bangalore Branch,Loan,263621.5,294756.48
2694,3239,Kolkata Branch,Loan,1866661.87,57955.06
2695,4636,Bangalore Branch,Current,847425.93,80108.85
2696,4131,Delhi Central Branch,Current,1693440.45,106002.54
2697,1681,Pune Branch,Loan,973501.49,20030.64
2698,2389,Bangalore Branch,Current,514885.12,14888.23
2699,2815,Mumbai Main Branch,Loan,1132946.28,204569.44
2700,3358,Bangalore Branch,Loan,361385.54,124740.45
2701,120,Kolkata Branch,Loan,1425974.97,251675.36
2702,552,Ahmedabad Branch,Savings,447034.39,265122.02
2703,4805,Hyderabad Branch,Savings,1936013.34,74736.1
2704,3254,Bangalore Branch,Savings,390856.58,152943.56
2705,1698,Mumbai Main Branch,Current,1548013.02,171007.38
2706,3073,Delhi Central Branch,Current,1947606.59,280707.61
2707,2563,Delhi Central Branch,Savings,1812808.23,62883.05
2708,3509,Mumbai Main Branch,Loan,41252.01,109407.66
2709,4446,Chennai Branch,Savings,1594454.79,97414.38
2710,40,Bangalore Branch,Loan,1758794.63,51089.6
2711,3022,Kolkata Branch,Loan,21326.84,19877.12
2712,59,Bangalore Branch,Current,189307.13,44586.49
2713,4492,Hyderabad Branch,Current,895963.38,114128.65
2714,2345,Kolkata Branch,Loan,1552732.08,161688.76
2715,1466,Ahmedabad Branch,Current,1187694.3,109667.84
2716,1969,Mumbai Main Branch,Savings,942549.24,1790.57
2717,4806,Mumbai Main Branch,Savings,886695.94,212334.27
2718,1251,Kolkata Branch,Loan,362298.16,239602.58
2719,1015,Bangalore Branch,Loan,706259.29,17558.0
2720,2146,Pune Branch,Current,1055935.84,62998.72
2721,4099,Bangalore Branch,Loan,1435201.74,22993.39
2722,1633,Bangalore Branch,Loan,269471.05,75406.53
2723,1478,Kolkata Branch,Current,1663022.36,217247.36
2724,4518,Mumbai Main Branch,Current,1806423.49,233761.61
2725,741,Pune Branch,Current,1763961.25,31594.34
2726,3821,Bangalore Branch,Savings,585575.62,203573.77
2727,841,Mumbai Main Branch,Loan,1353510.65,205652.93
2728,788,Ahmedabad Branch,Loan,268504.88,130250.11
2729,3682,Pune Branch,Current,1701939.01,81502.2
2730,3040,Delhi Central Branch,Current,1000262.51,194429.32
2731,2774,Ahmedabad Branch,Loan,1562229.82,199539.97
2732,3802,Chennai Branch,Loan,1051631.64,119062.63
2733,3177,Ahmedabad Branch,Loan,10185.55,161209.42
2734,3307,Chennai Branch,Savings,1987093.88,283301.13
2735,3180,Kolkata Branch,Current,902193.6,191605.44
2736,3314,Kolkata Branch,Loan,1593179.8,231666.1
2737,4726,Hyderabad Branch,Savings,633012.61,124736.4
2738,437,Hyderabad Branch,Loan,1140768.25,47404.02
2739,135,Kolkata Branch,Current,596801.76,277687.1
2740,2875,Chennai Branch,Savings,1038711.0,26346.36
2741,3316,Bangalore Branch,Loan,1857056.81,279071.65
2742,1382,Chennai Branch,Current,950237.21,44799.04
2743,717,Mumbai Main Branch,Current,1009555.45,150167.5
2744,954,Hyderabad Branch,Loan,105780.26,211818.48
2745,3802,Kolkata Branch,Loan,1388245.17,30235.39
2746,1443,Bangalore Branch,Loan,744405.96,289134.69
2747,884,Chennai Branch,Loan,796687.25,50296.73
2748,1604,Chennai Branch,Savings,1836417.06,43682.01
2749,1725,Hyderabad Branch,Savings,224691.64,263734.44
2750,163,Chennai Branch,Savings,402070.76,14131.3
2751,4350,Hyderabad Branch,Loan,255054.35,82656.93
2752,2062,Chennai Branch,Loan,1290297.9,215127.93
2753,2358,Pune Branch,Current,286230.6,55383.94
2754,61,Hyderabad Branch,Loan,353130.48,5062.1
2755,2000,Ahmedabad Branch,Loan,1530654.03,265086.16
2756,2503,Pune Branch,Loan,1781990.15,85110.84
2757,4212,Hyderabad Branch,Loan,1765574.95,298786.66
2758,3355,Bangalore Branch,Loan,1058616.49,144467.16
2759,772,Pune Branch,Current,1837643.65,143447.95
2760,1343,Hyderabad Branch,Loan,1981400.12,84174.22
2761,4424,Hyderabad Branch,Current,1981833.63,182009.53
2762,2126,Pune Branch,Current,516650.41,244855.34
2763,623,Pune Branch,Savings,676277.66,236604.44
2764,3798,Kolkata Branch,Loan,646629.62,47549.14
2765,3436,Mumbai Main Branch,Savings,629232.65,189935.87
2766,2341,Kolkata Branch,Loan,587484.34,261331.77
2767,2197,Hyderabad Branch,Current,8139.59,278317.51
2768,156,Kolkata Branch,Loan,886814.6,76760.4
2769,1815,Ahmedabad Branch,Loan,211259.93,67685.5
2770,4213,Pune Branch,Current,1170036.27,37314.03
2771,1034,Bangalore Branch,Savings,293140.33,208345.79
2772,946,Delhi Central Branch,Loan,222169.1,248471.16
2773,4670,Mumbai Main Branch,Loan,899920.16,69594.88
2774,2422,Kolkata Branch,Savings,1861652.99,26567.77
2775,2978,Kolkata Branch,Current,1673719.47,72995.1
2776,1719,Kolkata Branch,Loan,84398.41,97378.18
2777,4457,Pune Branch,Current,1041778.3,232053.39
2778,1095,Bangalore Branch,Loan,1221486.53,136404.16
2779,3306,Chennai Branch,Loan,126891.3,38695.75
2780,3732,Kolkata Branch,Loan,1359676.97,171334.14
2781,1025,Ahmedabad Branch,Loan,928423.29,256353.18
2782,998,Pune Branch,Loan,1610488.28,173496.7
2783,3572,Delhi Central Branch,Current,1555872.09,104214.97
2784,1265,Bangalore Branch,Savings,323507.61,247244.25
2785,4999,Pune Branch,Loan,748772.3,281618.08
2786,4412,Hyderabad Branch,Current,989220.55,88832.5
2787,1042,Hyderabad Branch,Savings,338989.27,214634.85
2788,4624,Kolkata Branch,Savings,561987.82,148150.59
2789,1561,Hyderabad Branch,Savings,628448.72,260898.77
2790,36,Chennai Branch,Loan,694171.14,113633.5
2791,4212,Ahmedabad Branch,Current,206724.45,119347.15
2792,1394,Chennai Branch,Current,1230809.69,59696.4
2793,4659,Ahmedabad Branch,Loan,389794.65,254707.13
2794,3880,Delhi Central Branch,Savings,1551993.53,54922.21
2795,3413,Mumbai Main Branch,Savings,47762.02,176576.96
2796,2005,Pune Branch,Current,1086400.5,297066.5
2797,1309,Kolkata Branch,Loan,256311.25,125443.31
2798,793,Pune Branch,Savings,381742.04,206892.4
2799,1979,Bangalore Branch,Current,281097.57,260125.98
2800,4383,Mumbai Main Branch,Loan,749348.81,288961.06
2801,3645,Kolkata Branch,Loan,464903.01,249799.35
2802,3257,Hyderabad Branch,Current,665847.84,13994.43
2803,2963,Bangalore Branch,Current,1171720.01,92536.26
2804,1380,Pune Branch,Current,1298130.6,163856.1
2805,526,Pune Branch,Loan,572224.08,179045.41
2806,4583,Ahmedabad Branch,Savings,1079612.47,222524.97
2807,399,Pune Branch,Current,1241881.63,188428.4
2808,4994,Chennai Branch,Loan,1199427.25,269438.25
2809,3907,Bangalore Branch,Loan,1220951.15,40407.77
2810,455,Hyderabad Branch,Savings,515736.31,27985.76
2811,790,Ahmedabad Branch,Savings,1915976.5,19773.06
2812,4561,Mumbai Main Branch,Loan,1998770.73,99097.66
2813,3982,Hyderabad Branch,Savings,1729836.39,141903.46
2814,1654,Kolkata Branch,Savings,543067.25,12914.23
2815,2507,Hyderabad Branch,Savings,921461.74,259439.03
2816,4070,Pune Branch,Savings,573698.32,45204.6
2817,3218,Delhi Central Branch,Savings,873838.25,231849.78
2818,4281,Hyderabad Branch,Loan,615890.29,54942.66
2819,770,Hyderabad Branch,Savings,1329745.47,274498.09
2820,4735,Ahmedabad Branch,Savings,1217694.02,116553.23
2821,58,Delhi Central Branch,Loan,1778979.92,92848.72
2822,790,Pune Branch,Savings,210454.81,269247.06
2823,4929,Hyderabad Branch,Current,259527.36,183114.41
2824,2200,Delhi Central Branch,Loan,918670.39,148645.64
2825,3786,Ahmedabad Branch,Savings,579691.12,100731.76
2826,4443,Ahmedabad Branch,Loan,124083.62,77399.54
2827,2094,Bangalore Branch,Savings,482593.87,213622.5
2828,961,Delhi Central Branch,Savings,1079907.71,255102.88
2829,1974,Hyderabad Branch,Loan,1801027.37,222909.83
2830,775,Kolkata Branch,Current,489275.08,153076.74
2831,3275,Ahmedabad Branch,Current,553419.0,142785.38
2832,1733,Hyderabad Branch,Current,127187.64,127316.75
2833,246,Bangalore Branch,Savings,427326.61,19138.01
2834,391,Chennai Branch,Current,1329149.27,235110.06
2835,1996,Hyderabad Branch,Savings,536821.68,195315.68
2836,4338,Ahmedabad Branch,Loan,904238.69,140211.69
2837,3643,Delhi Central Branch,Loan,1044628.9,94043.64
2838,1288,Chennai Branch,Savings,984750.27,21839.44
2839,1004,Delhi Central Branch,Loan,1877639.11,216921.2
2840,4593,Chennai Branch,Savings,1985837.21,25928.92
2841,2806,Chennai Branch,Current,1462537.33,76267.6
2842,3754,Ahmedabad Branch,Savings,490591.24,158871.55
2843,1553,Delhi Central Branch,Current,1817671.98,204961.24
2844,2634,Bangalore Branch,Loan,441314.02,121511.8
2845,1107,Bangalore Branch,Current,1935332.15,70580.46
2846,147,Bangalore Branch,Savings,757749.69,249596.35
2847,2202,Ahmedabad Branch,Current,1181523.64,223272.61
2848,1436,Ahmedabad Branch,Loan,1913243.57,53770.32
2849,1736,Kolkata Branch,Current,691938.69,24780.32
2850,4541,Bangalore Branch,Savings,622742.81,271368.04
2851,1952,Kolkata Branch,Current,790305.58,123361.74
2852,123,Bangalore Branch,Savings,1606226.53,224825.76
2853,1635,Pune Branch,Loan,1061754.1,49663.25
2854,2254,Ahmedabad Branch,Savings,225823.71,81993.01
2855,2854,Mumbai Main Branch,Savings,1353168.67,140142.87
2856,261,Chennai Branch,Savings,926580.61,65113.67
2857,135,Delhi Central Branch,Loan,21658.73,33709.75
2858,2522,Pune Branch,Loan,498045.66,132031.75
2859,3688,Kolkata Branch,Savings,855834.7,69988.03
2860,4370,Chennai Branch,Loan,134539.42,10674.21
2861,2378,Ahmedabad Branch,Loan,378381.43,22741.76
2862,395,Kolkata Branch,Current,1116943.98,111244.73
2863,1782,Mumbai Main Branch,Current,622028.38,238907.39
2864,881,Hyderabad Branch,Savings,931717.32,294728.63
2865,1574,Pune Branch,Loan,1613875.1,259988.99
2866,1171,Kolkata Branch,Loan,882523.87,114600.46
2867,878,Hyderabad Branch,Loan,1443995.09,153773.33
2868,1476,Bangalore Branch,Loan,1194303.02,248323.62
2869,215,Pune Branch,Savings,1774809.07,103981.45
2870,578,Kolkata Branch,Current,1442910.23,154566.43
2871,39,Pune Branch,Current,1082924.75,192223.97
2872,1076,Chennai Branch,Current,1679504.92,245496.34
2873,2036,Ahmedabad Branch,Savings,398225.0,260372.66
2874,1273,Bangalore Branch,Current,1145995.68,296492.58
2875,2977,Pune Branch,Loan,1995183.98,45922.63
2876,460,Hyderabad Branch,Savings,722841.78,69492.79
2877,4943,Delhi Central Branch,Savings,1100706.01,166415.57
2878,1727,Hyderabad Branch,Current,1548437.14,200762.75
2879,1075,Delhi Central Branch,Loan,854188.09,7026.11
2880,4245,Hyderabad Branch,Current,983340.36,83135.36
2881,4211,Pune Branch,Savings,1529113.92,276658.72
2882,1036,Chennai Branch,Loan,990002.42,260762.08
2883,3215,Chennai Branch,Current,1213333.36,267189.59
2884,1444,Ahmedabad Branch,Savings,1562287.52,210748.06
2885,4785,Delhi Central Branch,Loan,814990.2,92344.06
2886,1855,Bangalore Branch,Savings,1137482.44,267152.4
2887,352,Bangalore Branch,Savings,591795.41,299826.32
2888,1248,Hyderabad Branch,Savings,1678179.28,58890.58
2889,4571,Bangalore Branch,Current,383140.97,141871.69
2890,3711,Bangalore Branch,Current,1109001.37,26752.77
2891,4804,Kolkata Branch,Savings,1596042.57,3854.06
2892,2059,Bangalore Branch,Loan,271457.91,193632.92
2893,1333,Bangalore Branch,Loan,56557.58,177687.53
2894,3692,Pune Branch,Savings,1068877.14,157679.88
2895,2571,Kolkata Branch,Current,1002618.2,199172.51
2896,3817,Bangalore Branch,Loan,1773956.39,227872.33
2897,1794,Kolkata Branch,Savings,251354.61,106293.98
2898,3506,Delhi Central Branch,Savings,225782.06,89179.92
2899,3815,Delhi Central Branch,Savings,922839.61,274389.0
2900,3725,Chennai Branch,Savings,1240362.36,51301.99
2901,1696,Chennai Branch,Current,316769.86,164236.11
2902,2219,Mumbai Main Branch,Savings,723852.15,143772.23
2903,2058,Ahmedabad Branch,Current,880410.38,253538.11
2904,1245,Mumbai Main Branch,Current,928778.5,247121.64
2905,3018,Pune Branch,Current,1105076.02,58337.48
2906,4455,Chennai Branch,Current,150250.84,191792.38
2907,2863,Mumbai Main Branch,Loan,1520393.96,37477.96
