Loan_ID,Customer_ID,Loan_Amount,Loan_Status
1811,1971,1958739.16,Pending
1812,1843,491506.91,Rejected
1813,1777,1614069.25,Pending
1814,3063,1513416.16,Pending
1815,861,3568540.27,Approved
1816,254,3645309.3,Rejected
1817,3089,549411.94,Pending
1818,110,859353.35,Pending
1819,3225,3228620.27,Pending
1820,2018,3469393.65,Rejected
1821,4861,4645669.73,Pending
1822,968,4903939.95,Pending
1823,4751,278151.89,Approved
1824,3087,3651361.13,Rejected
1825,2038,2504029.38,Pending
1826,2067,2754879.33,Pending
1827,2077,2530174.63,Approved
1828,1776,1676476.03,Pending
1829,3537,3543622.29,Pending
1830,3387,1489395.56,Rejected
1831,326,3588484.42,Rejected
1832,1402,2796290.2,Approved
1833,3064,640382.64,Rejected
1834,3637,2296582.71,Approved
1835,2995,2412730.97,Pending
1836,3863,4359937.73,Approved
1837,827,925876.67,Approved
1838,75,4952143.62,Rejected
1839,3415,4484060.58,Rejected
1840,2730,2982312.42,Approved
1841,2155,2674472.51,Pending
1842,1289,257956.31,Approved
1843,3892,904111.71,Approved
1844,1251,3757053.65,Rejected
1845,189,1734949.84,Rejected
1846,853,1565285.11,Pending
1847,2306,2960458.28,Pending
1848,4764,4147478.2,Rejected
1849,2295,396792.25,Pending
1850,253,516884.45,Rejected
1851,4871,178693.21,Rejected
1852,3286,4555133.16,Approved
1853,4841,2777338.12,Rejected
1854,1261,3557602.46,Rejected
1855,4620,915819.13,Pending
1856,2525,2080840.5,Rejected
1857,4962,4364195.61,Rejected
1858,529,850443.09,Approved
1859,2515,4431670.24,Rejected
1860,4540,1998340.04,Approved
1861,378,3795994.79,Rejected
1862,3422,1653203.81,Approved
1863,3799,4654881.92,Pending
1864,85,812838.14,Pending
1865,3108,1937479.83,Pending
1866,3769,2821348.06,Approved
1867,1970,2694707.79,Approved
1868,945,1009213.84,Approved
1869,2429,275987.88,Pending
1870,3455,1696947.67,Rejected
1871,2959,1775198.99,Rejected
1872,3190,4890823.19,Pending
1873,783,4225731.81,Approved
1874,2142,1929083.99,Approved
1875,3377,1612492.32,Rejected
1876,4976,788464.71,Pending
1877,1762,3728462.74,Approved
1878,2568,963945.38,Approved
1879,1862,2177373.91,Pending
1880,4164,794803.82,Approved
1881,2777,2804411.69,Approved
1882,3168,3581926.67,Approved
1883,4972,1112327.61,Pending
1884,748,698799.21,Rejected
1885,95,1038982.57,Rejected
1886,3166,4957328.4,Approved
1887,4030,1702247.29,Pending
1888,1834,353924.87,Approved
1889,3709,1617038.91,Pending
1890,2637,2975989.32,Pending
1891,652,992893.23,Rejected
1892,2685,2474611.71,Pending
1893,3496,3625561.9,Pending
1894,682,2166123.12,Pending
1895,4582,4876334.11,Approved
1896,3270,439912.61,Rejected
1897,1590,1924946.53,Approved
1898,1830,1479290.51,Pending
1899,2048,931315.92,Rejected
1900,1625,2713685.3,Rejected
1901,898,2399654.24,Approved
1902,109,3220248.49,Rejected
1903,3338,4645524.02,Rejected
1904,1416,476366.25,Approved
1905,2154,2954856.92,Approved
1906,3506,382331.98,Approved
1907,739,2541759.37,Pending
1908,1512,1609712.5,Pending
1909,3179,4805400.83,Rejected
1910,3479,1768933.15,Rejected
1911,1223,2326280.17,Approved
1912,2848,1228614.4,Pending
1913,2266,2488309.6,Approved
1914,2007,2428321.83,Pending
1915,1677,568067.59,Approved
1916,662,223139.73,Pending
1917,4357,2352264.54,Rejected
1918,3226,717362.5,Approved
1919,2561,1998354.69,Rejected
1920,3994,1320318.86,Rejected
1921,4081,1291239.57,Approved
1922,3436,900280.86,Rejected
1923,2603,1784851.29,Approved
1924,4852,2799068.94,Rejected
1925,1656,2852654.1,Approved
1926,4387,3099815.33,Pending
1927,775,333839.33,Approved
1928,3168,2245168.78,Rejected
1929,1214,3639633.99,Approved
1930,3396,2781326.29,Pending
1931,1359,1367947.91,Approved
1932,936,1140730.04,Pending
1933,3397,890349.0,Approved
1934,1831,754390.03,Approved
1935,2280,643478.72,Rejected
1936,4810,989210.23,Rejected
1937,3160,786234.34,Rejected
1938,203,3405692.2,Rejected
1939,4714,1157405.78,Pending
1940,2866,3574529.85,Approved
1941,2621,810355.06,Approved
1942,514,2851290.03,Rejected
1943,1643,1865018.63,Pending
1944,3237,4030970.55,Rejected
1945,253,1385842.0,Rejected
1946,2694,1814630.26,Approved
1947,741,2578863.97,Rejected
1948,2140,3483442.83,Approved
1949,3355,1611682.86,Approved
1950,4880,4098255.59,Approved
1951,295,2562926.69,Rejected
1952,863,3443933.08,Approved
1953,1004,1903938.61,Approved
1954,365,1095752.21,Rejected
1955,1335,3344529.59,Rejected
1956,2919,1787652.28,Rejected
1957,4611,4383803.3,Rejected
1958,2750,564744.74,Approved
1959,524,3355843.26,Rejected
1960,4250,344870.93,Approved
1961,3051,4808895.28,Rejected
1962,905,2955850.83,Pending
1963,2970,4201173.01,Rejected
1964,4604,4828853.91,Rejected
1965,537,4865548.09,Approved
1966,2669,1390388.89,Pending
1967,2304,944207.91,Pending
1968,2025,1511438.98,Pending
1969,4136,3227247.06,Approved
1970,26,4210681.09,Approved
1971,1054,1486380.7,Approved
1972,72,1203394.13,Pending
1973,1347,4497438.89,Rejected
1974,1320,2918721.71,Pending
1975,3663,4037019.44,Pending
1976,3047,4508574.46,Pending
1977,4741,4996628.33,Approved
1978,1288,3343579.16,Approved
1979,4510,432420.34,Approved
1980,3656,2082352.48,Rejected
1981,4998,3026665.38,Rejected
1982,560,4949659.66,Approved
1983,4863,757959.69,Rejected
1984,1156,3997627.54,Approved
1985,2033,4115825.8,Rejected
1986,1541,4318193.72,Rejected
1987,1320,1936577.98,Approved
1988,4931,4275142.2,Rejected
1989,4554,1304781.14,Pending
1990,4984,4252864.43,Pending
1991,2131,1084768.97,Pending
1992,4721,3197422.0,Rejected
1993,1751,2520655.5,Rejected
1994,2501,1363208.97,Pending
1995,2885,2803529.46,Rejected
1996,3075,3496382.1,Pending
1997,4194,1138617.97,Pending
1998,1743,4104032.67,Rejected
1999,83,3188886.51,Approved
2000,1949,4610595.24,Pending
2001,4779,1926027.18,Rejected
2002,459,1493734.9,Rejected
2003,3361,537511.09,Pending
2004,4541,3143233.6,Pending
2005,2375,1143043.05,Pending
2006,4390,2890689.01,Approved
2007,568,4382477.85,Approved
2008,4445,1433851.92,Rejected
2009,2422,715961.03,Rejected
2010,3804,1431192.82,Rejected
2011,4356,2560925.85,Approved
2012,2473,3233781.33,Approved
2013,2225,2170029.56,Pending
2014,3810,180809.48,Approved
2015,4749,575124.56,Approved
2016,3839,494686.75,Approved
2017,4766,1875152.34,Approved
2018,258,2259512.81,Pending
2019,3186,1275685.54,Approved
2020,1703,3907944.44,Pending
2021,2319,543545.48,Rejected
2022,3061,4680192.31,Approved
2023,224,2317143.37,Approved
2024,1767,3986885.82,Approved
2025,437,4990954.81,Pending
2026,2755,2619786.55,Rejected
2027,1533,2613106.7,Pending
2028,388,2788145.58,Rejected
2029,3800,3378801.05,Pending
2030,3034,716319.37,Pending
2031,2235,1361935.41,Approved
2032,3621,1389536.47,Approved
2033,2377,4361855.28,Pending
2034,4666,889548.86,Rejected
2035,3366,952038.22,Rejected
2036,2173,939571.77,Rejected
2037,3592,3052277.59,Approved
2038,2688,1187835.4,Rejected
2039,4138,731578.09,Approved
2040,4631,57064.46,Rejected
2041,4006,2586483.08,Pending
2042,4314,2173487.85,Approved
2043,1575,4899973.98,Rejected
2044,1327,3682866.81,Pending
2045,3014,3848768.97,Rejected
2046,3249,1421164.61,Approved
2047,1492,2001852.12,Rejected
2048,2417,415422.96,Approved
2049,3430,504223.38,Approved
2050,2940,1569412.49,Pending
2051,562,4640701.87,Approved
2052,3565,1108347.96,Rejected
2053,124,511976.34,Approved
2054,518,4844150.9,Approved
2055,3241,1802123.52,Approved
2056,1403,3570994.2,Pending
2057,39,448806.12,Pending
2058,1013,3239477.54,Rejected
2059,3280,3048528.31,Pending
2060,735,2964469.75,Approved
2061,641,3663376.6,Rejected
2062,2662,3194770.49,Approved
2063,2236,237995.31,Pending
2064,2969,772100.55,Approved
2065,3935,260329.93,Pending
2066,3148,2096520.34,Approved
2067,2190,4514980.79,Pending
2068,3848,2131256.09,Rejected
2069,1190,271398.02,Approved
2070,4914,1572894.34,Pending
2071,1915,2692997.17,Pending
2072,4074,306470.42,Approved
2073,4633,2256410.14,Pending
2074,1948,880920.82,Pending
2075,3017,1242897.16,Pending
2076,545,3913662.92,Approved
2077,1186,1160839.0,Pending
2078,1468,3442762.4,Pending
2079,3284,2235561.84,Pending
2080,2337,2815074.4,Rejected
2081,1038,4800993.36,Approved
2082,2064,2368605.69,Rejected
2083,2263,2847494.9,Approved
2084,101,4459802.69,Approved
2085,3198,1615906.29,Rejected
2086,1638,3432627.89,Rejected
2087,4033,4978607.8,Pending
2088,3724,2840775.44,Rejected
2089,1846,3918606.43,Approved
2090,2684,4972250.52,Pending
2091,1893,1922215.44,Pending
2092,3312,2372148.57,Rejected
2093,2344,4646375.83,Pending
2094,222,307524.94,Rejected
2095,680,3119204.02,Approved
2096,433,3991798.46,Approved
2097,1226,3427258.22,Approved
2098,3794,1820103.91,Rejected
2099,4861,305081.84,Pending
2100,7,889284.36,Pending
2101,3842,312179.87,Approved
2102,1926,4589360.77,Pending
2103,1142,2752576.09,Rejected
2104,2468,88411.89,Pending
2105,4591,4593617.61,Pending
2106,4778,2265854.96,Pending
2107,368,3128615.76,Pending
2108,4528,2416802.47,Rejected
2109,3264,4128333.98,Rejected
2110,3130,4541526.3,Rejected
2111,2580,1304681.35,Approved
2112,3960,2977690.63,Rejected
2113,2820,2148953.5,Approved
2114,2683,1646035.87,Pending
2115,3739,1550470.48,Approved
2116,3222,92870.82,Rejected
2117,1209,3663374.11,Rejected
2118,4038,3032066.48,Rejected
2119,2793,2788666.74,Approved
2120,4383,2412668.99,Approved
2121,1034,1371614.19,Approved
2122,1134,1729090.05,Pending
2123,50,1553150.75,Approved
2124,271,1592476.37,Rejected
2125,3086,3234513.03,Approved
2126,2012,2920212.92,Approved
2127,1655,4600959.31,Pending
2128,717,4787066.63,Rejected
2129,4046,1624129.3,Rejected
2130,1681,2850721.02,Pending
2131,1349,2106949.71,Rejected
2132,1098,3284199.38,Rejected
2133,4851,4133511.45,Approved
2134,2385,696050.34,Pending
2135,1359,3160015.61,Pending
2136,3863,1571406.7,Pending
2137,959,2236777.28,Rejected
2138,1608,1457363.28,Pending
2139,1918,1647845.34,Pending
2140,4731,144065.89,Rejected
2141,205,3186039.04,Rejected
2142,629,3726873.91,Rejected
2143,3654,4901675.99,Pending
2144,989,1521747.32,Approved
2145,777,565955.53,Rejected
2146,885,534000.1,Pending
2147,4674,1349968.83,Rejected
2148,2576,4567516.02,Approved
2149,3676,2670200.94,Rejected
2150,2960,4900763.95,Rejected
2151,1742,4044871.27,Pending
2152,282,4403761.99,Pending
2153,458,3880210.94,Approved
2154,4570,4100657.07,Pending
2155,4676,3812381.37,Pending
2156,3841,3864958.57,Approved
2157,3469,3959649.82,Rejected
2158,3996,3335441.83,Approved
2159,3349,1068958.26,Approved
2160,3136,1707586.93,Rejected
2161,4927,2552323.21,Approved
2162,2572,4023723.92,Pending
2163,1646,2264031.31,Pending
2164,4719,936155.49,Approved
2165,1282,4141084.38,Rejected
2166,865,3988801.09,Rejected
2167,4959,275201.81,Rejected
2168,349,4549537.21,Pending
2169,3059,1270327.75,Approved
2170,3045,3801332.62,Approved
2171,4817,4474680.16,Pending
2172,1081,3351858.41,Pending
2173,1906,3229092.48,Rejected
2174,4206,4309825.22,Pending
2175,2916,2857807.07,Rejected
2176,1674,2180303.52,Pending
2177,4312,1436455.78,Approved
2178,2295,4086035.09,Rejected
2179,2830,4857192.5,Rejected
2180,4504,3789309.2,Rejected
2181,4104,3500452.59,Approved
2182,2115,1116817.1,Pending
2183,3680,4514782.73,Approved
2184,2519,1826667.5,Rejected
2185,712,264621.35,Approved
2186,4084,492773.83,Pending
2187,3193,3606313.15,Approved
2188,457,4100441.72,Approved
2189,1582,4906673.71,Pending
2190,1183,4704722.74,Pending
2191,3802,143606.88,Approved
2192,345,3822416.78,Rejected
2193,893,2657686.9,Approved
2194,2760,4216147.68,Pending
2195,1986,4028926.36,Rejected
2196,4030,2253656.85,Rejected
2197,2785,394552.74,Pending
2198,3030,234287.55,Approved
2199,3939,3412896.25,Pending
2200,1440,2809038.91,Approved
2201,1627,4898014.43,Approved
2202,115,2893972.65,Approved
2203,1308,1030474.8,Pending
2204,3759,2352087.73,Rejected
2205,2318,3952600.1,Rejected
2206,2479,4839466.89,Approved
2207,1353,1068799.67,Pending
2208,2602,1012799.76,Rejected
2209,3524,3624661.66,Rejected
2210,2475,331615.54,Pending
2211,3520,1881785.91,Rejected
2212,490,657482.48,Approved
2213,3847,307745.32,Rejected
2214,2440,1675879.7,Rejected
2215,2405,307177.51,Rejected
2216,2585,1985295.76,Pending
2217,4263,1140645.93,Approved
2218,264,1508727.25,Rejected
2219,1857,1623622.63,Pending
2220,412,4032050.96,Rejected
2221,2474,1149299.89,Approved
2222,2396,3564963.36,Pending
2223,3648,3380010.19,Approved
2224,3406,2880306.84,Approved
2225,4060,4007510.69,Approved
2226,4156,2740955.62,Approved
2227,4842,324161.48,Approved
2228,788,3245539.47,Pending
2229,4200,2109256.16,Rejected
2230,2448,1780690.51,Pending
2231,4077,491593.82,Rejected
2232,3586,4396014.3,Pending
2233,2679,3875886.47,Pending
2234,961,2997069.95,Approved
2235,2362,4054899.01,Approved
2236,921,1725046.62,Pending
2237,2756,1753987.05,Approved
2238,676,2758917.7,Pending
2239,1453,2072922.59,Rejected
2240,610,1349917.88,Approved
2241,1046,1650787.03,Rejected
2242,2700,3317347.54,Pending
2243,2965,1342573.17,Approved
2244,1850,2961153.93,Approved
2245,1327,1801059.72,Approved
2246,3677,3198716.26,Pending
2247,3230,3159940.66,Pending
2248,785,3537777.66,Rejected
2249,3473,3134005.51,Rejected
2250,4981,2099568.19,Rejected
2251,795,3773193.6,Pending
2252,1268,2030750.9,Rejected
2253,776,3746876.44,Rejected
2254,219,4432610.8,Rejected
2255,2474,4762119.61,Approved
2256,1285,3168071.46,Rejected
2257,138,4416665.61,Approved
2258,673,1333196.25,Approved
2259,1811,2436298.45,Rejected
2260,1215,649003.48,Pending
2261,4536,1947812.6,Rejected
2262,2946,4140844.48,Approved
2263,4468,4715288.46,Rejected
2264,2244,4319357.35,Pending
2265,1080,600214.16,Approved
2266,3544,3377613.37,Rejected
2267,1357,3532808.85,Approved
2268,3596,1469341.17,Pending
2269,4304,3135641.6,Rejected
2270,3751,4499419.39,Approved
2271,4345,2022199.26,Rejected
2272,4467,3538916.35,Rejected
2273,4305,1139589.51,Pending
2274,2407,3118195.98,Approved
2275,328,3633166.43,Pending
2276,4717,953237.08,Rejected
2277,4821,2164764.7,Approved
2278,2425,4515144.34,Pending
2279,1322,782321.79,Pending
2280,4400,174899.57,Rejected
2281,1061,4024550.68,Approved
2282,239,4755541.14,Approved
2283,2728,1009858.22,Rejected
2284,3153,4973072.65,Rejected
2285,4037,2425098.56,Pending
2286,2665,3436659.89,Pending
2287,2843,1270466.18,Pending
2288,91,4061479.32,Pending
2289,922,2908319.88,Approved
2290,2652,4107891.87,Rejected
2291,2560,4099298.25,Rejected
2292,1498,3021748.03,Pending
2293,4141,2020125.06,Pending
2294,3005,2445953.45,Approved
2295,936,2944803.11,Pending
2296,3348,3805074.9,Pending
2297,1755,4029968.17,Pending
2298,3243,4022416.78,Pending
2299,439,2689464.25,Pending
2300,484,1640845.55,Pending
2301,3731,996271.4,Rejected
2302,97,4792374.21,Rejected
2303,2374,143087.49,Pending
2304,2916,3626025.42,Pending
2305,1575,4964236.19,Rejected
2306,3473,1260084.49,Rejected
2307,680,4140691.79,Pending
2308,2545,4435013.41,Approved
2309,353,2362382.23,Rejected
2310,1732,2956690.36,Rejected
2311,115,1915710.58,Pending
2312,3751,2895669.46,Rejected
2313,2993,3920426.29,Pending
2314,1237,4848803.08,Rejected
2315,3756,4685509.86,Rejected
2316,777,2875258.2,Pending
2317,4819,2222633.75,Rejected
2318,7,239835.38,Rejected
2319,1671,3153058.85,Pending
2320,82,2028181.81,Rejected
2321,2802,922256.41,Rejected
2322,4940,1405282.25,Pending
2323,1202,2595265.68,Pending
2324,2935,1169262.74,Approved
2325,3903,4781465.13,Pending
2326,2179,4669772.85,Pending
2327,2290,2774664.98,Rejected
2328,1969,778314.6,Approved
2329,3245,4877099.42,Approved
2330,862,3401521.98,Rejected
2331,4113,1120297.62,Rejected
2332,790,3597252.77,Rejected
2333,702,4537433.19,Approved
2334,820,3675441.18,Approved
2335,2927,1616189.47,Pending
2336,4833,1386378.77,Pending
2337,2060,4026715.57,Rejected
2338,116,3804860.73,Pending
2339,2716,3784425.1,Approved
2340,4998,2754794.54,Rejected
2341,3812,3039207.86,Approved
2342,1354,4076953.59,Rejected
2343,2651,1387388.29,Approved
2344,4801,4252345.69,Pending
2345,129,4745559.57,Approved
2346,3382,390357.3,Rejected
2347,1992,4256859.54,Pending
2348,2771,4101180.47,Rejected
2349,2687,3983045.7,Pending
2350,2744,3969256.63,Approved
2351,1509,3010104.54,Rejected
2352,2915,604164.46,Rejected
2353,3123,3505610.32,Pending
2354,2041,1603172.01,Approved
2355,3235,1283193.49,Approved
2356,3804,3035527.86,Rejected
2357,3331,983223.66,Rejected
2358,4067,4534809.29,Rejected
2359,1387,3794089.19,Approved
2360,1509,3835662.37,Approved
2361,3479,4521258.78,Rejected
2362,3296,1342663.86,Pending
2363,2362,3092381.86,Rejected
2364,3509,2332307.62,Pending
2365,3567,3954597.16,Approved
2366,4140,661732.29,Approved
2367,2408,860232.06,Pending
2368,1356,2055713.69,Pending
2369,1012,1136425.93,Rejected
2370,1289,1299519.14,Rejected
2371,1661,4970024.6,Rejected
2372,4749,687199.39,Pending
2373,2249,1488883.71,Rejected
2374,401,3930320.38,Rejected
2375,2976,3336327.0,Rejected
2376,939,76851.83,Rejected
2377,2930,2481116.96,Pending
2378,1077,3630747.76,Approved
2379,3157,2205172.52,Rejected
2380,435,4727129.24,Rejected
2381,1387,3327397.23,Approved
2382,3794,2251522.21,Pending
2383,529,1319931.03,Approved
2384,3898,1495553.61,Pending
2385,2470,3336066.79,Pending
2386,3198,294226.83,Pending
2387,2941,2356913.92,Rejected
2388,4988,4792346.41,Rejected
2389,1669,272596.03,Approved
2390,13,2677430.0,Rejected
2391,3686,4788767.21,Rejected
2392,4629,657759.19,Pending
2393,4262,347867.7,Approved
2394,3721,2054055.94,Pending
2395,4366,3293788.98,Rejected
2396,1082,4728321.34,Rejected
2397,831,2217483.91,Rejected
2398,424,2480777.9,Approved
2399,3415,773412.67,Rejected
2400,1109,3373463.9,Rejected
2401,971,1819729.72,Rejected
2402,2317,4940906.57,Approved
2403,3173,377600.04,Pending
2404,2124,4231623.4,Approved
2405,2796,3760313.32,Approved
2406,943,4598218.25,Approved
2407,1553,3290586.85,Approved
2408,4783,1535843.47,Rejected
2409,3166,4611607.33,Pending
2410,1570,1331656.59,Pending
2411,379,4016800.66,Pending
2412,1412,487696.91,Approved
2413,4008,170946.56,Rejected
2414,3418,1918778.46,Pending
2415,789,4992207.49,Pending
2416,1925,1709903.11,Approved
2417,4407,3832179.63,Rejected
2418,3700,1282151.44,Rejected
2419,1778,3684125.49,Pending
2420,1360,4534947.02,Rejected
2421,4535,4376807.7,Approved
2422,1243,3263419.6,Pending
2423,1860,564250.66,Approved
2424,2769,4473356.04,Pending
2425,2431,2764081.19,Rejected
2426,3128,1728861.39,Pending
2427,458,3677590.39,Pending
2428,3690,2440013.09,Pending
2429,4020,1202896.44,Approved
2430,3012,1502971.71,Approved
2431,3977,539418.27,Rejected
2432,1046,2390506.61,Approved
2433,228,3133095.44,Approved
2434,2272,388795.9,Rejected
2435,2967,4740833.22,Approved
2436,1566,295112.35,Rejected
2437,4681,1961937.34,Rejected
2438,2899,3424962.52,Approved
2439,4372,2847421.19,Pending
2440,315,3800779.14,Pending
2441,1634,3855204.1,Pending
2442,4298,735007.03,Rejected
2443,4437,3606605.4,Rejected
2444,804,4484369.17,Pending
2445,4775,4897264.62,Approved
2446,1086,4190212.35,Approved
2447,2510,4782718.6,Pending
2448,3989,1021785.47,Rejected
2449,4165,2832354.38,Rejected
2450,2658,785102.54,Rejected
2451,1611,4480900.05,Pending
2452,3316,2336591.71,Pending
2453,1621,903749.9,Approved
2454,296,4957074.76,Rejected
2455,4647,2593985.21,Rejected
2456,3350,3776766.92,Approved
2457,2017,857377.04,Rejected
2458,3903,3290113.23,Approved
2459,1944,2612561.5,Rejected
2460,3189,1479587.64,Approved
2461,1761,450141.37,Pending
2462,3535,3027717.46,Approved
2463,3150,4017196.56,Approved
2464,2959,542419.33,Rejected
2465,3847,769529.82,Rejected
2466,300,66892.76,Rejected
2467,3783,3092865.44,Approved
2468,478,3900185.02,Rejected
2469,3276,755196.57,Rejected
2470,389,4212962.44,Rejected
2471,1926,305437.06,Rejected
2472,249,4841570.7,Rejected
2473,2152,3234670.19,Rejected
2474,2066,919012.12,Approved
2475,995,4540913.55,Pending
2476,3269,4289007.51,Rejected
2477,764,4016850.03,Approved
2478,3152,1178385.39,Rejected
2479,4979,4138783.59,Approved
2480,566,2768121.35,Approved
2481,2379,745293.12,Rejected
2482,4342,932212.38,Pending
2483,1692,625053.3,Approved
2484,1556,3233869.5,Approved
2485,1449,4746178.88,Approved
2486,4078,4360998.68,Pending
2487,2607,3344900.85,Pending
2488,2480,3445346.28,Pending
2489,2668,2363343.47,Pending
2490,1819,2884625.99,Rejected
2491,1068,865540.1,Pending
2492,4992,1194800.43,Pending
2493,713,3792121.1,Rejected
2494,710,1787116.67,Rejected
2495,225,3744524.13,Approved
2496,4612,133259.09,Pending
2497,822,1581603.52,Pending
2498,3097,2065816.0,Rejected
2499,3667,1417981.2,Pending
2500,3809,1140474.66,Pending
2501,2069,4114344.84,Pending
2502,3904,2803507.9,Pending
2503,1327,3785545.24,Pending
2504,43,667929.61,Approved
2505,2509,258839.91,Rejected
2506,1873,2688782.58,Approved
2507,3266,1082494.57,Pending
2508,1573,4641949.89,Approved
2509,3958,1886022.11,Pending
2510,3787,339295.12,Rejected
2511,3181,4523160.49,Approved
2512,908,2266152.83,Rejected
2513,2191,605286.22,Pending
2514,4095,60702.73,Rejected
2515,2772,3818562.35,Rejected
2516,488,1009650.44,Approved
2517,1353,3474051.01,Approved
2518,4584,3786794.36,Approved
2519,1863,3686280.62,Approved
2520,4687,1394658.0,Pending
2521,3287,3787105.55,Pending
2522,1203,3205217.15,Approved
2523,2257,2219763.12,Pending
2524,1222,2292138.6,Rejected
2525,3592,2406739.43,Pending
2526,1453,2777341.37,Approved
2527,2548,4675058.58,Approved
2528,255,3838743.7,Approved
2529,1478,3994994.01,Pending
2530,278,3739957.66,Pending
2531,3592,2619553.85,Pending
2532,4472,1208070.52,Rejected
2533,4709,3741238.48,Rejected
2534,2316,2394352.59,Approved
2535,604,853839.2,Pending
2536,4696,2009630.82,Pending
2537,1302,3256287.52,Rejected
2538,1130,2954642.38,Approved
2539,2320,3966917.69,Rejected
2540,1538,2688233.76,Rejected
2541,3416,1838171.68,Rejected
2542,4211,3035589.83,Pending
2543,230,4796624.68,Pending
2544,2803,2093077.63,Pending
2545,3123,875179.76,Rejected
2546,2936,4029359.0,Pending
2547,2622,2519852.45,Rejected
2548,3104,3084080.57,Pending
2549,2287,4191868.72,Pending
2550,2246,1535383.4,Approved
2551,752,3076749.53,Pending
2552,862,3075637.86,Pending
2553,2312,809103.68,Approved
2554,2072,2703198.87,Approved
2555,713,901930.08,Approved
2556,1533,3161066.42,Pending
2557,746,3313472.62,Approved
2558,1152,119775.5,Approved
2559,460,645483.42,Approved
2560,3145,4202136.76,Pending
2561,2969,1942861.97,Pending
2562,4856,2945061.56,Pending
2563,3847,3142363.6,Pending
2564,3854,1531854.23,Rejected
2565,2379,901374.47,Pending
2566,2863,2735860.66,Rejected
2567,2458,1820878.99,Pending
2568,4595,2053824.03,Pending
2569,3026,1371270.48,Approved
2570,4972,4264379.19,Pending
2571,3105,2829728.47,Approved
2572,4806,2160648.2,Pending
2573,1606,1944260.41,Pending
2574,2769,91488.28,Pending
2575,3172,1216892.01,Approved
2576,1226,506449.58,Pending
2577,4204,1845468.6,Rejected
2578,3232,3318989.38,Rejected
2579,2365,2537109.36,Pending
2580,926,4114273.16,Approved
2581,1018,1374002.77,Rejected
2582,1473,2613151.76,Pending
2583,499,2535521.11,Approved
2584,3939,2114192.21,Approved
2585,4633,2405678.84,Pending
2586,4214,2556550.27,Approved
2587,2364,2725980.68,Approved
2588,2014,81996.19,Approved
2589,3750,4311873.27,Pending
2590,4717,3343106.9,Approved
2591,1776,2375563.95,Pending
2592,2728,445028.08,Rejected
2593,2048,770126.71,Rejected
2594,4830,4702273.4,Pending
2595,13,4316056.24,Approved
2596,4717,1740873.14,Rejected
2597,3579,4791713.34,Pending
2598,4205,4453068.51,Pending
2599,2632,316146.57,Pending
2600,4145,455638.01,Rejected
2601,4215,4327772.84,Approved
2602,668,2870464.08,Rejected
2603,2327,4286979.11,Rejected
2604,1364,2491322.68,Rejected
2605,4942,2326823.79,Pending
2606,2353,2080902.66,Pending
2607,4324,2412936.45,Rejected
2608,363,890970.97,Pending
2609,877,4927483.91,Rejected
2610,683,3268885.98,Pending
2611,3062,2311860.98,Pending
2612,149,3676732.1,Pending
2613,2798,346718.32,Approved
2614,2022,1925440.57,Pending
2615,4638,4309067.66,Approved
2616,2697,3986111.81,Pending
2617,1428,2866593.6,Approved
2618,4534,4487963.97,Pending
2619,4286,4202343.98,Rejected
2620,3909,467657.13,Rejected
2621,2454,4708383.11,Approved
2622,2281,4788600.98,Approved
2623,462,80126.17,Approved
2624,1002,1018503.93,Approved
2625,4551,4077872.76,Rejected
2626,4712,1183910.82,Rejected
2627,4972,2587134.96,Pending
2628,4370,1360901.46,Approved
2629,635,4420786.87,Pending
2630,327,901283.14,Approved
2631,2450,4454104.02,Approved
2632,1760,4872053.84,Pending
2633,4199,1321238.27,Rejected
2634,4116,4742486.22,Rejected
2635,4419,3997560.8,Rejected
2636,2908,4032789.43,Rejected
2637,2785,1784566.02,Approved
2638,2668,281073.1,Approved
2639,3185,2251523.0,Approved
2640,2927,4358113.39,Rejected
2641,416,658108.06,Pending
2642,2339,3859890.45,Rejected
2643,3472,4291269.08,Rejected
2644,4494,802768.01,Approved
2645,2988,2680678.52,Pending
2646,1855,1709497.23,Approved
2647,3252,682236.29,Rejected
2648,2724,4478215.76,Rejected
2649,1911,1652176.57,Rejected
2650,439,3923535.72,Pending
2651,4967,2278122.36,Rejected
2652,3608,3611124.77,Approved
2653,232,4984380.97,Rejected
2654,3524,4178742.19,Approved
2655,4999,1914082.45,Rejected
2656,3691,2054854.27,Rejected
2657,174,3285757.62,Pending
2658,3071,3529788.08,Pending
2659,409,1104624.85,Approved
2660,2953,3838611.36,Pending
2661,3442,3915509.0,Rejected
2662,2972,1576034.41,Approved
2663,4133,132130.12,Approved
2664,228,4789985.77,Pending
2665,3254,666996.52,Approved
2666,2782,986755.36,Rejected
2667,282,2500265.21,Pending
2668,4965,4188829.2,Pending
2669,1623,1981207.16,Approved
2670,4107,2030422.54,Rejected
2671,2580,2821036.37,Rejected
2672,4709,3581531.64,Pending
2673,4165,1078362.67,Pending
2674,3497,2538546.48,Pending
2675,900,2503085.68,Pending
2676,622,4961510.2,Rejected
2677,1430,1937801.49,Rejected
2678,2301,2824560.81,Approved
2679,1851,2220548.51,Approved
2680,4500,1354945.13,Rejected
2681,1720,2117277.55,Rejected
2682,4069,631580.56,Rejected
2683,2390,1661124.71,Approved
2684,1525,2330403.69,Pending
2685,3680,889568.32,Pending
